date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:48:17	3997/3997	---M--	200	added ('OK')	image/png	etag:%22f9d-5fc0bf56db200%22	https://salero.dexignzone.com/xhtml/images/logo/logo-full.png	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/images/logo/logo-full.png	(from https://salero.dexignzone.com/xhtml/page-login.html)
17:48:18	501133/501133	---M--	200	added ('OK')	image/jpeg	etag:%227a58d-5fc1ab6d03180%22	https://salero.dexignzone.com/xhtml/images/background/bg6.jpg	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/images/background/bg6.jpg	(from https://salero.dexignzone.com/xhtml/page-login.html)
17:48:18	3528/3528	---M--	200	added ('OK')	image/png	etag:%22dc8-5fc0bfa50ea80%22	https://salero.dexignzone.com/xhtml/images/logo/logofull-white.png	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/images/logo/logofull-white.png	(from https://salero.dexignzone.com/xhtml/page-login.html)
17:48:18	239/239	---M--	302	error ('Found')	text/html	date:Tue,%2010%20Dec%202024%2012:49:10%20GMT	https://salero.dexignzone.com/xhtml/app-profile.html	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/app-profile.html	(from https://salero.dexignzone.com/xhtml/index-2.html)
17:48:18	239/239	---M--	302	error ('Found')	text/html	date:Tue,%2010%20Dec%202024%2012:49:10%20GMT	https://salero.dexignzone.com/xhtml/app-profile.html	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/app-profile.html	(from https://salero.dexignzone.com/xhtml/index-2.html)
17:48:19	239/239	---M--	302	error ('Found')	text/html	date:Tue,%2010%20Dec%202024%2012:49:11%20GMT	https://salero.dexignzone.com/xhtml/app-profile.html	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/app-profile.html	(from https://salero.dexignzone.com/xhtml/order-list.html)
17:48:19	239/239	---M--	302	error ('Found')	text/html	date:Tue,%2010%20Dec%202024%2012:49:11%20GMT	https://salero.dexignzone.com/xhtml/app-profile.html	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/app-profile.html	(from https://salero.dexignzone.com/xhtml/order-list.html)
17:48:21	14606/14606	---M--	200	added ('OK')	application/x-javascript	etag:%22390e-5fc0b21b67a00%22	https://salero.dexignzone.com/xhtml/js/plugins-init/datatables.init.js	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/js/plugins-init/datatables.init.js	(from https://salero.dexignzone.com/xhtml/order-list.html)
17:48:21	82567/82567	---M--	200	added ('OK')	application/x-javascript	etag:%2214287-5f3aa95a28800%22	https://salero.dexignzone.com/xhtml/vendor/datatables/js/jquery.dataTables.min.js	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/vendor/datatables/js/jquery.dataTables.min.js	(from https://salero.dexignzone.com/xhtml/order-list.html)
17:48:22	239/239	---M--	302	error ('Found')	text/html	date:Tue,%2010%20Dec%202024%2012:49:13%20GMT	https://salero.dexignzone.com/xhtml/app-profile.html	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/app-profile.9e.delayed	(from https://salero.dexignzone.com/xhtml/order-details.html)
17:48:22	0/-1	---M--	302	error ('')			https://salero.dexignzone.com/xhtml/app-profile.html	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/app-profile.9f.delayed	(from https://salero.dexignzone.com/xhtml/order-details.html)
17:48:22	0/-1	---M--	302	error ('')			https://salero.dexignzone.com/xhtml/app-profile.html	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/app-profile.a2.delayed	(from https://salero.dexignzone.com/xhtml/analytics.html)
17:48:22	0/-1	---M--	302	error ('')			https://salero.dexignzone.com/xhtml/app-profile.html	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/app-profile.a3.delayed	(from https://salero.dexignzone.com/xhtml/analytics.html)
17:48:22	54522/54522	---M--	200	added ('OK')	image/png	etag:%22d4fa-5fb3b4b07d500%22	https://salero.dexignzone.com/xhtml/images/favirate-img/5.png	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/images/favirate-img/5.png	(from https://salero.dexignzone.com/xhtml/order-details.html)
17:48:22	29171/29171	---M--	200	added ('OK')	image/png	etag:%2271f3-5fa8b947a6280%22	https://salero.dexignzone.com/xhtml/images/coustomer-img/5.png	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/images/coustomer-img/5.png	(from https://salero.dexignzone.com/xhtml/order-details.html)
17:48:23	40185/40185	---M--	200	added ('OK')	image/jpeg	etag:%229cf9-5e4e55b8a7e80%22	https://salero.dexignzone.com/xhtml/images/profile/25.jpg	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/images/profile/25.jpg	(from https://salero.dexignzone.com/xhtml/analytics.html)
17:48:23	32059/32059	---M--	200	added ('OK')	image/jpeg	etag:%227d3b-5e4e4f4a9d300%22	https://salero.dexignzone.com/xhtml/images/profile/17.jpg	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/images/profile/17.jpg	(from https://salero.dexignzone.com/xhtml/analytics.html)
17:48:24	80247/80247	---M--	200	added ('OK')	image/jpeg	etag:%2213977-5e9e8a8ba0100%22	https://salero.dexignzone.com/xhtml/images/profile/pic1.jpg	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/images/profile/pic1.jpg	(from https://salero.dexignzone.com/xhtml/analytics.html)
17:48:24	33721/33721	---M--	200	added ('OK')	image/jpeg	etag:%2283b9-5e4e4f59df700%22	https://salero.dexignzone.com/xhtml/images/profile/18.jpg	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/images/profile/18.jpg	(from https://salero.dexignzone.com/xhtml/analytics.html)
17:48:25	33284/33284	---M--	200	added ('OK')	image/jpeg	etag:%228204-5e4e4f6551200%22	https://salero.dexignzone.com/xhtml/images/profile/19.jpg	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/images/profile/19.jpg	(from https://salero.dexignzone.com/xhtml/analytics.html)
17:48:25	287145/287145	---M--	200	added ('OK')	image/jpeg	etag:%22461a9-5fbdd315bd780%22	https://salero.dexignzone.com/xhtml/images/menu/menu1.jpg	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/images/menu/menu1.jpg	(from https://salero.dexignzone.com/xhtml/analytics.html)
17:48:26	414247/414247	---M--	200	added ('OK')	image/jpeg	etag:%2265227-5fbdd33dcb600%22	https://salero.dexignzone.com/xhtml/images/menu/menu2.jpg	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/images/menu/menu2.jpg	(from https://salero.dexignzone.com/xhtml/analytics.html)
17:48:26	303489/303489	---M--	200	added ('OK')	image/jpeg	etag:%224a181-5fbdd41edc900%22	https://salero.dexignzone.com/xhtml/images/menu/menu6.jpg	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/images/menu/menu6.jpg	(from https://salero.dexignzone.com/xhtml/analytics.html)
17:48:26	98214/98214	---M--	200	added ('OK')	image/jpeg	etag:%2217fa6-5fbdd352c6780%22	https://salero.dexignzone.com/xhtml/images/menu/menu3.jpg	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/images/menu/menu3.jpg	(from https://salero.dexignzone.com/xhtml/analytics.html)
17:48:27	393334/393334	---M--	200	added ('OK')	image/jpeg	etag:%2260076-5fbdd3b40cd00%22	https://salero.dexignzone.com/xhtml/images/menu/menu4.jpg	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/images/menu/menu4.jpg	(from https://salero.dexignzone.com/xhtml/analytics.html)
17:48:27	5470/5470	---M--	200	added ('OK')	application/x-javascript	etag:%22155e-5fbdfecff8200%22	https://salero.dexignzone.com/xhtml/js/dashboard/analytics.js	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/js/dashboard/analytics.js	(from https://salero.dexignzone.com/xhtml/analytics.html)
17:48:27	0/-1	---M--	302	error ('')			https://salero.dexignzone.com/xhtml/app-profile.html	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/app-profile.af.delayed	(from https://salero.dexignzone.com/xhtml/customers.html)
17:48:27	0/-1	---M--	302	error ('')			https://salero.dexignzone.com/xhtml/app-profile.html	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/app-profile.b0.delayed	(from https://salero.dexignzone.com/xhtml/customers.html)
17:48:27	11324/11324	---M--	200	added ('OK')	image/jpeg	etag:%222c3c-5bdfb9db6d800%22	https://salero.dexignzone.com/xhtml/images/contacts/pic1.jpg	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/images/contacts/pic1.jpg	(from https://salero.dexignzone.com/xhtml/customers.html)
17:48:27	10383/10383	---M--	200	added ('OK')	image/jpeg	etag:%22288f-5bdfb9fdc2900%22	https://salero.dexignzone.com/xhtml/images/contacts/pic2.jpg	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/images/contacts/pic2.jpg	(from https://salero.dexignzone.com/xhtml/customers.html)
17:48:28	14638/14638	---M--	200	added ('OK')	image/jpeg	etag:%22392e-5bdfba1a5ec80%22	https://salero.dexignzone.com/xhtml/images/contacts/pic3.jpg	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/images/contacts/pic3.jpg	(from https://salero.dexignzone.com/xhtml/customers.html)
17:48:28	0/-1	---M--	302	error ('')			https://salero.dexignzone.com/xhtml/app-profile.html	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/app-profile.b4.delayed	(from https://salero.dexignzone.com/xhtml/reviews.html)
17:48:28	0/-1	---M--	302	error ('')			https://salero.dexignzone.com/xhtml/app-profile.html	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/app-profile.b5.delayed	(from https://salero.dexignzone.com/xhtml/reviews.html)
17:48:29	10058/10058	---MCZ	200	added ('OK')	text/css	etag:W/%2266222f34-274a%22	https://cdn.datatables.net/buttons/1.6.4/css/buttons.dataTables.min.css	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/cdn.datatables.net/buttons/1.6.4/css/buttons.dataTables.min.css	(from https://salero.dexignzone.com/xhtml/blog.html)
17:48:29	0/-1	---M--	302	error ('')			https://salero.dexignzone.com/xhtml/app-profile.html	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/app-profile.b8.delayed	(from https://salero.dexignzone.com/xhtml/blog.html)
17:48:29	0/-1	---M--	302	error ('')			https://salero.dexignzone.com/xhtml/app-profile.html	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/app-profile.b9.delayed	(from https://salero.dexignzone.com/xhtml/blog.html)
17:48:29	10867/10867	---M--	200	added ('OK')	text/css	etag:%222a73-5f47b273cbd00%22	https://salero.dexignzone.com/xhtml/vendor/tagify/dist/tagify.css	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/vendor/tagify/dist/tagify.css	(from https://salero.dexignzone.com/xhtml/blog.html)
17:48:29	1993/1993	---M--	200	added ('OK')	image/png	etag:%227c9-5f7e074ced400%22	https://salero.dexignzone.com/xhtml/images/books.png	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/images/books.png	(from https://salero.dexignzone.com/xhtml/blog.html)
